state_dist,electionyear,cong,name,republican,rep_twoparty_pres,rep_voteshare,cvp
"PA_12",2006,110,"MURTHA",0,.4975253,.3920151,-.0747347
"PA_12",2010,112,"CRITZ",0,.4975253,.4922095,-.4592905
"PA_13",2002,108,"HOEFFEL",0,.4221717,.4816318,-.4194679
"PA_13",2004,109,"SCHWARTZ",0,.4221717,.4254803,-.3926695
"PA_13",2006,110,"SCHWARTZ",0,.4221717,.3387418,-.0630439
"PA_13",2008,111,"SCHWARTZ",0,.4221717,.3548252,-.0452195
"PA_13",2010,112,"SCHWARTZ",0,.4221717,.4365843,-.6227379
"PA_14",2002,108,"DOYLE",0,.2979798,0,-.38945
"PA_14",2004,109,"DOYLE",0,.2979798,0,-.3869307
"PA_14",2006,110,"DOYLE",0,.2979798,0,-.0728217
"PA_14",2008,111,"DOYLE",0,.2979798,0,-.0682162
"PA_14",2010,112,"DOYLE",0,.2979798,.290562,-.649492
"PA_15",2002,108,"TOOMEY",1,.4671717,.5736176,.1226696
"PA_15",2004,109,"DENT",1,.4671717,.5981282,.0240733
"PA_15",2006,110,"DENT",1,.4671717,.5519058,.3732677
"PA_15",2008,111,"DENT",1,.4671717,.5857099,.2908351
"PA_15",2010,112,"DENT",1,.4671717,.5786265,-.0419492
"PA_16",2002,108,"PITTS",1,.5656565,1,.09511
"PA_16",2004,109,"PITTS",1,.5656565,.6510655,.1314899
"PA_16",2006,110,"PITTS",1,.5656565,.5885454,.5546224
"PA_16",2008,111,"PITTS",1,.5656565,.5862861,.4219807
"PA_16",2010,112,"PITTS",1,.5656565,.6538685,.07212
"PA_17",2002,108,"HOLDEN",0,.5475758,.4858882,-.3129684
"PA_17",2004,109,"HOLDEN",0,.5475758,.3971693,-.30507
"PA_17",2006,110,"HOLDEN",0,.5475758,.3547351,-.040594
"PA_17",2008,111,"HOLDEN",0,.5475758,.3632059,-.0167873
"PA_17",2010,112,"HOLDEN",0,.5475758,.444994,-.452178
"PA_18",2002,108,"MURPHY",1,.5477778,.6014217,.0503063
"PA_18",2004,109,"MURPHY",1,.5477778,.6276093,.054575
"PA_18",2006,110,"MURPHY",1,.5477778,.57841,.3644009
"PA_18",2008,111,"MURPHY",1,.5477778,.6406684,.2824703
"PA_18",2010,112,"MURPHY",1,.5477778,.6732821,.040206
"PA_19",2002,108,"PLATTS",1,.6028283,1,.0288514
"PA_19",2004,109,"PLATTS",1,.6028283,1,.0008024
"PA_19",2006,110,"PLATTS",1,.6028283,.656323,.3976016
"PA_19",2008,111,"PLATTS",1,.6028283,.6664596,.3168153
"PA_19",2010,112,"PLATTS",1,.6028283,.7552247,-.0290475
"PA_2",2002,108,"FATTAH",0,.1106061,.1222998,-.4443481
"PA_2",2004,109,"FATTAH",0,.1106061,.1196334,-.4351674
"PA_2",2006,110,"FATTAH",0,.1106061,.0944048,-.076729
"PA_2",2008,111,"FATTAH",0,.1106061,.1107035,-.0608258
"PA_2",2010,112,"FATTAH",0,.1106061,.1070164,-.6471753
"PA_3",2002,108,"ENGLISH",1,.515,1,.0194179
"PA_3",2004,109,"ENGLISH",1,.515,.6007993,.0581965
"PA_3",2006,110,"ENGLISH",1,.515,.5604617,.3997689
"PA_3",2008,111,"DAHLKEMPER",0,.515,.4876327,.0008549
"PA_3",2010,112,"KELLY",1,.515,.5572242,.0339022
"PA_4",2002,108,"HART",1,.550505,.6455432,.064092
"PA_4",2004,109,"HART",1,.550505,.6372695,.0829922
"PA_4",2006,110,"ALTMIRE",0,.550505,.4807047,.0433112
"PA_4",2008,111,"ALTMIRE",0,.550505,.4414203,.051142
"PA_4",2010,112,"ALTMIRE",0,.550505,.4918645,-.3389727
"PA_5",2002,108,"PETERSON",1,.5827778,1,.0571775
"PA_5",2004,109,"PETERSON",1,.5827778,1,.0845771
"PA_5",2006,110,"PETERSON",1,.5827778,.6009228,.4660825
"PA_5",2008,111,"THOMPSON",1,.5827778,.5802248,.3638982
"PA_5",2010,112,"THOMPSON",1,.5827778,.7087073,.0208653
"PA_6",2002,108,"GERLACH",1,.4470707,.5136786,.0158876
"PA_6",2004,109,"GERLACH",1,.4470707,.5101345,-.0219691
"PA_6",2006,110,"GERLACH",1,.4470707,.5066021,.3617511
"PA_6",2008,111,"GERLACH",1,.4470707,.5210105,.306672
"PA_6",2010,112,"GERLACH",1,.4470707,.5710249,-.0433909
"PA_7",2002,108,"WELDON",1,.4521717,.6609231,.0099891
"PA_7",2004,109,"WELDON",1,.4521717,.5929506,0
"PA_7",2006,110,"SESTAK",0,.4521717,.436201,-.0542849
"PA_7",2008,111,"SESTAK",0,.4521717,.4040736,-.0408634
"PA_7",2010,112,"MEEHAN",1,.4521717,.5554346,-.0391461
"PA_8",2002,108,"GREENWOO",1,.469697,.6259421,.0111027
"PA_8",2004,109,"FITZPATR",1,.469697,.5609235,-.0581538
"PA_8",2006,110,"MURPHY",0,.469697,.4969615,-.0145033
"PA_8",2008,111,"MURPHY",0,.469697,.4230754,-.0330235
"PA_8",2010,112,"FITZPATRI",1,.469697,.5352263,-.0841623
"PA_9",2002,108,"SHUSTER",1,.6564286,.7106706,.0675615
"PA_9",2004,109,"SHUSTER",1,.6564286,.6952664,.1160692
"PA_9",2006,110,"SHUSTER",1,.6564286,.6032968,.4970095
"PA_9",2008,111,"SHUSTER",1,.6564286,.6392398,.3735162
"PA_9",2010,112,"SHUSTER",1,.6564286,.7306128,.0349668
"RI_1",2002,108,"KENNEDY",0,.3520408,.3838843,-.4355345
"RI_1",2004,109,"KENNEDY",0,.3520408,.3591626,-.4201967
"RI_1",2006,110,"KENNEDY",0,.3520408,.2513391,-.0762504
"RI_1",2008,111,"KENNEDY",0,.3520408,.2611473,-.0563115
"RI_1",2010,112,"CICILLINE",0,.3520408,.4681731,-.654721
"RI_2",2002,108,"LANGEVIN",0,.3979592,.2259373,-.4010148
"RI_2",2004,109,"LANGEVIN",0,.3979592,.2166963,-.3985635
"RI_2",2006,110,"LANGEVIN",0,.3979592,0,-.0707236
"RI_2",2008,111,"LANGEVIN",0,.3979592,.2985756,-.0547109
"RI_2",2010,112,"LANGEVIN",0,.3979592,.3466291,-.6368117
"SC_1",2002,108,"BROWN",1,.5928788,1,.060616
"SC_1",2004,109,"BROWN",1,.5928788,1,.0893002
"SC_1",2006,110,"BROWN",1,.5928788,.6125704,.4656978
"SC_1",2008,111,"BROWN",1,.5928788,.5202424,.3654872
"SC_1",2010,112,"SCOTT",1,.5928788,.6950897,.1067229
"SC_2",2002,108,"WILSON",1,.5757576,1,.0914252
"SC_2",2004,109,"WILSON",1,.5757576,.6610495,.118818
"SC_2",2006,110,"WILSON",1,.5757576,.6268287,.5536047
"SC_2",2008,111,"WILSON",1,.5757576,.5378135,.4204979
"SC_2",2010,112,"WILSON",1,.5757576,.549975,.1004037
"SC_3",2002,108,"BARRETT",1,.6532323,.6821715,.1141409
"SC_3",2004,109,"BARRETT",1,.6532323,1,.1525046
"SC_3",2006,110,"BARRETT",1,.6532323,.6288297,.580305
"SC_3",2008,111,"BARRETT",1,.6532323,.6474319,.4730291
"SC_3",2010,112,"DUNCAN",1,.6532323,.6332965,.1087119
"SC_4",2002,108,"DEMINT",1,.6344053,.6993265,.1115677
"SC_4",2004,109,"INGLIS",1,.6344053,.7066448,.0950869
"SC_4",2006,110,"INGLIS",1,.6344053,.6677704,.5351626
"SC_4",2008,111,"INGLIS",1,.6344053,.6194854,.4334673
"SC_4",2010,112,"GOWDY",1,.6344053,.6878474,.1096993
"SC_5",2002,108,"SPRATT",0,.5555556,0,-.3761761
"SC_5",2004,109,"SPRATT",0,.5555556,.3694516,-.3535167
"SC_5",2006,110,"SPRATT",0,.5555556,.4307588,-.0499374
"SC_5",2008,111,"SPRATT",0,.5555556,.3750228,-.042114
"SC_5",2010,112,"MULVANEY",1,.5555556,.551589,.0843681
"SC_6",2002,108,"CLYBURN",0,.3717677,.3235352,-.4289575
"SC_6",2004,109,"CLYBURN",0,.3717677,.3294879,-.3982713
"SC_6",2006,110,"CLYBURN",0,.3717677,.3466955,-.0772856
"SC_6",2008,111,"CLYBURN",0,.3717677,.3248847,-.0672753
"SC_6",2010,112,"CLYBURN",0,.3717677,.3667524,-.6223235
"SD_1",2004,109,"HERSETH",0,.5765306,.4624959,-.3046467
"SD_1",2006,110,"HERSETH",0,.5765306,.2978867,-.0169104
"SD_1",2008,111,"HERSETH SAN",0,.5765306,.3244426,.0302791
"SD_1",2010,112,"NOEM",1,.5765306,.5118451,.0467085
"TN_1",2002,108,"JENKINS",1,.6969697,1,.0785492
"TN_1",2004,109,"JENKINS",1,.6969697,.7537789,.1222906
"TN_1",2006,110,"DAVIS",1,.6969697,.6230719,.5561857
"TN_1",2008,111,"ROE",1,.6969697,.7453158,.4088649
"TN_1",2010,112,"ROE",1,.6969697,.8252611,.066781
"TN_2",2002,108,"DUNCAN",1,.6497629,.7986375,.0840369
"TN_2",2004,109,"DUNCAN",1,.6497629,.8054757,.1032755
"TN_2",2006,110,"DUNCAN",1,.6497629,.7772363,.5527048
"TN_2",2008,111,"DUNCAN",1,.6497629,.781128,.4196772
"TN_2",2010,112,"DUNCAN",1,.6497629,.8480825,.0313742
"TN_3",2002,108,"WAMP",1,.6212121,.6561569,.06218
"TN_3",2004,109,"WAMP",1,.6212121,.6634245,.0887862
"TN_3",2006,110,"WAMP",1,.6212121,.6568617,.5035431
"TN_3",2008,111,"WAMP",1,.6212121,.7168509,.4115398
"TN_3",2010,112,"FLEISCHMA",1,.6212121,.6697181,.0744751
"TN_4",2002,108,"DAVIS",0,.6194599,.471627,-.2824064
"TN_4",2004,109,"DAVIS",0,.6194599,.4427133,-.2409093
"TN_4",2006,110,"DAVIS",0,.6194599,.3355399,-.0096726
"TN_4",2008,111,"DAVIS",0,.6194599,.391534,-.0060249
"TN_4",2010,112,"DESJARLAIS",1,.6194599,.5967582,.0777243
"TN_5",2002,108,"COOPER",0,.4571717,.3428811,-.3632033
"TN_5",2004,109,"COOPER",0,.4571717,.3073524,-.3033271
"TN_5",2006,110,"COOPER",0,.4571717,.2879256,.0079399
"TN_5",2008,111,"COOPER",0,.4571717,.3201904,.0382474
"TN_5",2010,112,"COOPER",0,.4571717,.4280193,-.4941773
"TN_6",2002,108,"GORDON",0,.6131313,.3290681,-.3114553
"TN_6",2004,109,"GORDON",0,.6131313,.3432665,-.2907541
"TN_6",2006,110,"GORDON",0,.6131313,.3187569,-.0178661
"TN_6",2008,111,"GORDON",0,.6131313,0,-.0338959
"TN_6",2010,112,"BLACK",1,.6131313,.695958,.0959311
"TN_7",2002,108,"BLACKBURN",1,.6616161,.7275702,.1038414
"TN_7",2004,109,"BLACKBURN",1,.6616161,1,.1455472
"TN_7",2006,110,"BLACKBURN",1,.6616161,.6748649,.5760089
"TN_7",2008,111,"BLACKBURN",1,.6616161,.6858474,.4471366
"TN_7",2010,112,"BLACKBURN",1,.6616161,.7451644,.1013905
"TN_8",2002,108,"TANNER",0,.5478283,.2801654,-.3080622
"TN_8",2004,109,"TANNER",0,.5478283,.2563561,-.2708156
"TN_8",2006,110,"TANNER",0,.5478283,.2681618,-.0137457
"TN_8",2008,111,"TANNER",0,.5478283,0,-.0068303
"TN_8",2010,112,"FINCHER",1,.5478283,.6032226,.0794441
"TN_9",2002,108,"FORD",0,.2611111,0,-.3930896
"TN_9",2004,109,"FORD",0,.2611111,.1790411,-.3429753
"TN_9",2006,110,"COHEN",0,.2611111,.2307675,-.0725526
"TN_9",2008,111,"COHEN",0,.2611111,0,-.0625058
"TN_9",2010,112,"COHEN",0,.2611111,.2533843,-.6577903
"TX_1",2002,108,"SANDLIN",0,.69,.4355389,-.3356486
"TX_1",2004,109,"GOHMERT",1,.69,.6199669,.1143173
"TX_1",2006,110,"GOHMERT",1,.69,.6921384,.5254102
"TX_1",2008,111,"GOHMERT",1,.69,1,.4444151
"TX_1",2010,112,"GOHMERT",1,.69,1,.0871046
"TX_10",2002,108,"DOGGETT",0,.5877778,0,-.4378667
"TX_10",2004,109,"MCCAUL",1,.5877778,1,.0853143
"TX_10",2006,110,"MCCAUL",1,.5877778,.5777783,.5039777
"TX_10",2008,111,"MCCAUL",1,.5877778,.5553414,.4014173
"TX_10",2010,112,"MCCAUL",1,.5877778,.6618097,.0664936
"TX_11",2002,108,"EDWARDS",0,.77,.477462,-.3068166
"TX_11",2004,109,"CONAWAY",1,.77,.778856,.1090904
"TX_11",2006,110,"CONAWAY",1,.77,1,.5615945
"TX_11",2008,111,"CONAWAY",1,.77,1,.4561582
"TX_11",2010,112,"CONAWAY",1,.77,.8396136,.0879142
"TX_12",2002,108,"GRANGER",1,.6531818,1,.0591288
"TX_12",2004,109,"GRANGER",1,.6531818,.7231504,.0892726
"TX_12",2006,110,"GRANGER",1,.6531818,.6829091,.507206
"TX_12",2008,111,"GRANGER",1,.6531818,.688343,.3842155
"TX_12",2010,112,"GRANGER",1,.6531818,.7408641,.0404455
"TX_13",2002,108,"THORNBER",1,.775,.7927353,.0932981
"TX_13",2004,109,"THORNBER",1,.775,1,.1243853
"TX_13",2006,110,"THORNBER",1,.775,.7636455,.5459308
"TX_13",2008,111,"THORNBER",1,.775,.7764693,.4466938
"TX_13",2010,112,"THORNBER",1,.775,1,.0832332
"TX_14",2002,108,"PAUL",1,.6683333,.6809083,.0570685
"TX_14",2004,109,"PAUL",1,.6683333,1,.0027395
"TX_14",2006,110,"PAUL",1,.6683333,.6018787,.5467048
"TX_14",2008,111,"PAUL",1,.6683333,1,.4960855
"TX_14",2010,112,"PAUL",1,.6683333,.7599025,-.00682
"TX_15",2002,108,"HINOJOSA",0,.455,0,-.3694098
"TX_15",2004,109,"HINOJOSA",0,.455,.4141129,-.325997
"TX_15",2010,112,"HINOJOSA",0,.455,.4273767,-.5895834
"TX_16",2002,108,"REYES",0,.3878218,0,-.3582898
"TX_16",2004,109,"REYES",0,.3878218,.3151833,-.3367695
"TX_16",2006,110,"REYES",0,.3878218,0,-.0599043
"TX_16",2008,111,"REYES",0,.3878218,0,-.0541752
"TX_16",2010,112,"REYES",0,.3878218,.3864372,-.6040193
"TX_17",2002,108,"STENHOLM",0,.6883838,.479865,-.2363331
"TX_17",2004,109,"EDWARDS",0,.6883838,.4808169,-.2668071
"TX_17",2006,110,"EDWARDS",0,.6883838,.409539,-.0388751
"TX_17",2008,111,"EDWARDS",0,.6883838,.4620043,-.0222651
"TX_17",2010,112,"FLORES",1,.6883838,.628237,.0999254
"TX_18",2002,108,"JACKSON-",0,.2511111,.2200706,-.4546994
"TX_18",2004,109,"JACKSON-",0,.2511111,0,-.4140185
"TX_18",2006,110,"JACKSON-",0,.2511111,.1996504,-.085466
"TX_18",2008,111,"JACKSON-",0,.2511111,.2082712,-.064822
"TX_18",2010,112,"JACKSON-",0,.2511111,.2798138,-.6338543
"TX_19",2004,109,"NEUGEBAUE",1,.7486364,.5933259,.1465558
"TX_19",2006,110,"NEUGEBAUE",1,.7486364,.694594,.5637231
"TX_19",2008,111,"NEUGEBAUE",1,.7486364,.743832,.4541218
"TX_19",2010,112,"NEUGEBAUE",1,.7486364,.8032156,.1063212
"TX_2",2002,108,"TURNER",0,.615,.3856038,-.3042963
"TX_2",2004,109,"POE",1,.615,.5640752,.1010963
"TX_2",2006,110,"POE",1,.615,.6674781,.5554067
"TX_2",2008,111,"POE",1,.615,1,.4446217
"TX_2",2010,112,"POE",1,.615,1,.0793262
"TX_20",2002,108,"GONZALEZ",0,.4068182,0,-.3855432
"TX_20",2004,109,"GONZALEZ",0,.4068182,.3283011,-.3660545
"TX_20",2006,110,"GONZALEZ",0,.4068182,0,-.0697966
"TX_20",2008,111,"GONZALEZ",0,.4068182,.2593915,-.0553238
"TX_20",2010,112,"GONZALEZ",0,.4068182,.3512865,-.5653665
"TX_21",2002,108,"SMITH",1,.6229293,.742224,.0691181
"TX_21",2004,109,"SMITH",1,.6229293,.6339441,.0964235
"TX_21",2010,112,"SMITH",1,.6229293,.7119217,.057955
"TX_22",2002,108,"DELAY",1,.6129293,.6433377,.0931103
"TX_22",2006,110,"LAMPSON",0,.6129293,0,.0981818
"TX_22",2008,111,"OLSON",1,.6129293,.5361336,.4287027
"TX_22",2010,112,"OLSON",1,.6129293,.6936023,.0822935
"TX_23",2002,108,"BONILLA",1,.5274242,.5218851,.0598269
"TX_23",2004,109,"BONILLA",1,.5274242,.7019688,.1032466
"TX_23",2010,112,"CANSECO",1,.5274242,.5263887,.0880408
"TX_24",2002,108,"FROST",0,.6027778,.3442973,-.3793057
"TX_24",2004,109,"MARCHANT",1,.6027778,.651531,.1221977
"TX_24",2006,110,"MARCHANT",1,.6027778,.616842,.5689003
"TX_24",2008,111,"MARCHANT",1,.6027778,.5768409,.458311
"TX_24",2010,112,"MARCHANT",1,.6027778,1,.0909957
"TX_25",2002,108,"BELL",0,.4320202,.4403816,-.3907383
"TX_25",2004,109,"DOGGETT",0,.4320202,.3125901,-.4191588
"TX_25",2010,112,"DOGGETT",0,.4320202,.4590998,-.6387899
"TX_26",2002,108,"BURGESS",1,.6179293,.7667102,.0987948
"TX_26",2004,109,"BURGESS",1,.6179293,.6677777,.0910376
"TX_26",2006,110,"BURGESS",1,.6179293,.61787,.5190237
"TX_26",2008,111,"BURGESS",1,.6179293,.6228889,.4328198
"TX_26",2010,112,"BURGESS",1,.6179293,.6859709,.0683768
"TX_27",2002,108,"ORTIZ",0,.5073233,.3742504,-.3385425
"TX_27",2004,109,"ORTIZ",0,.5073233,.3559896,-.3084761
"TX_27",2006,110,"ORTIZ",0,.5073233,.4066886,-.0514211
"TX_27",2008,111,"ORTIZ",0,.5073233,.3984466,-.0429917
"TX_27",2010,112,"FARENTHOLD",1,.5073233,.5039395,.0841459
"TX_28",2002,108,"RODRIGUE",0,.49,.2742106,-.4046033
"TX_28",2004,109,"CUELLAR",0,.49,.3954145,-.248664
"TX_28",2010,112,"CUELLAR",0,.49,.4267986,-.4232745
"TX_29",2002,108,"GREEN",0,.41,0,-.372054
"TX_29",2004,109,"GREEN",0,.41,0,-.3388082
"TX_29",2006,110,"GREEN",0,.41,.2493286,-.0482305
"TX_29",2008,111,"GREEN",0,.41,.2424403,-.0465825
"TX_29",2010,112,"GREEN",0,.41,.3454042,-.4944972
"TX_3",2002,108,"JOHNSON",1,.6228788,.7524179,.1203983
"TX_3",2004,109,"JOHNSON",1,.6228788,1,.1489937
"TX_3",2006,110,"JOHNSON",1,.6228788,.6416628,.5789537
"TX_3",2008,111,"JOHNSON",1,.6228788,.6110258,.4539111
"TX_3",2010,112,"JOHNSON",1,.6228788,.6789328,.08774
"TX_30",2002,108,"JOHNSON",0,.215,.2456829,-.4310735
"TX_30",2004,109,"JOHNSON",0,.215,0,-.4221661
"TX_30",2006,110,"JOHNSON",0,.215,.1799431,-.0789382
"TX_30",2008,111,"JOHNSON",0,.215,.161313,-.0711708
"TX_30",2010,112,"JOHNSON",0,.215,.2222542,-.635821
"TX_31",2004,109,"CARTER",1,.625,.6661997,.1051906
"TX_31",2006,110,"CARTER",1,.625,.6011365,.5350838
"TX_31",2008,111,"CARTER",1,.625,.6222946,.4145619
"TX_31",2010,112,"CARTER",1,.625,1,.0509717
"TX_32",2004,109,"SESSIONS",1,.5676768,.5523634,.1503412
"TX_32",2006,110,"SESSIONS",1,.5676768,.577556,.5629429
"TX_32",2008,111,"SESSIONS",1,.5676768,.5852513,.4491156
"TX_32",2010,112,"SESSIONS",1,.5676768,.642189,.1003399
"TX_4",2004,109,"HALL",1,.6984848,.6914929,.0910788
"TX_4",2006,110,"HALL",1,.6984848,.658299,.4979955
"TX_4",2008,111,"HALL",1,.6984848,.7014405,.3950669
"TX_4",2010,112,"HALL",1,.6984848,.7689115,.069936
"TX_5",2002,108,"HENSARLIN",1,.6531818,.5911272,.1137112
"TX_5",2004,109,"HENSARLIN",1,.6531818,.6339961,.153764
"TX_5",2006,110,"HENSARLIN",1,.6531818,.6344283,.5896977
"TX_5",2008,111,"HENSARLIN",1,.6531818,1,.4800183
"TX_5",2010,112,"HENSARLIN",1,.6531818,.7193294,.1073801
"TX_6",2002,108,"BARTON",1,.63,.7176368,.0857679
"TX_6",2004,109,"BARTON",1,.63,.6687126,.1146291
"TX_6",2006,110,"BARTON",1,.63,.6198886,.5390447
"TX_6",2008,111,"BARTON",1,.63,.635235,.4075513
"TX_6",2010,112,"BARTON",1,.63,.6787155,.0630551
"TX_7",2002,108,"CULBERSO",1,.6129293,1,.101921
"TX_7",2004,109,"CULBERSO",1,.6129293,.6581484,.1077994
"TX_7",2006,110,"CULBERSO",1,.6129293,.6062186,.5443552
"TX_7",2008,111,"CULBERSO",1,.6129293,.5688985,.4007998
"TX_7",2010,112,"CULBERSO",1,.6129293,1,.0793828
"TX_8",2002,108,"BRADY",1,.73,1,.0952717
"TX_8",2004,109,"BRADY",1,.73,.6990383,.1238446
"TX_8",2006,110,"BRADY",1,.73,.6727769,.5213013
"TX_8",2008,111,"BRADY",1,.73,.7453704,.4345134
"TX_8",2010,112,"BRADY",1,.73,.82309,.102571
"TX_9",2002,108,"LAMPSON",0,.265,.407496,-.3773825
"TX_9",2004,109,"GREEN",0,.265,.2690524,-.4033007
"TX_9",2006,110,"GREEN",0,.265,0,-.0737004
"TX_9",2008,111,"GREEN",0,.265,0,-.057185
"TX_9",2010,112,"GREEN",0,.265,.2320148,-.588207
"UT_1",2002,108,"BISHOP",1,.7023459,.6230577,.093087
"UT_1",2004,109,"BISHOP",1,.7023459,.7005744,.116614
"UT_1",2006,110,"BISHOP",1,.7023459,.6602178,.53558
"UT_1",2008,111,"BISHOP",1,.7023459,.6803345,.4207913
"UT_1",2010,112,"BISHOP",1,.7023459,.7430664,.0784338
"UT_2",2002,108,"MATHESON",0,.6370812,.4962685,-.2773172
"UT_2",2004,109,"MATHESON",0,.6370812,.4295153,-.240127
"UT_2",2006,110,"MATHESON",0,.6370812,.3873451,.0380761
"UT_2",2008,111,"MATHESON",0,.6370812,.3524089,.0232587
"UT_2",2010,112,"MATHESON",0,.6370812,.4770719,-.2251754
"UT_3",2002,108,"CANNON",1,.7458655,.6993675,.0983701
"UT_3",2004,109,"CANNON",1,.7458655,.6355131,.1202307
"UT_3",2006,110,"CANNON",1,.7458655,.6415633,.5718783
"UT_3",2008,111,"CHAFFETZ",1,.7458655,.6987756,.44643
"UT_3",2010,112,"CHAFFETZ",1,.7458655,.7591841,.0839119
"VA_1",2002,108,"DAVIS",1,.5606061,1,.0669508
"VA_1",2004,109,"DAVIS",1,.5606061,1,.0710794
"VA_1",2008,111,"WITTMAN",1,.5606061,.5753759,.364251
"VA_1",2010,112,"WITTMAN",1,.5606061,.6474297,.0310244
"VA_10",2002,108,"WOLF",1,.510101,.7182816,.0224022
"VA_10",2004,109,"WOLF",1,.510101,.6384346,.0333845
"VA_10",2006,110,"WOLF",1,.510101,.5832215,.4050938
"VA_10",2008,111,"WOLF",1,.510101,.6022721,.3311484
"VA_10",2010,112,"WOLF",1,.510101,.6436089,-.0089067
"VA_11",2002,108,"DAVIS",1,.4646465,1,.0243616
"VA_11",2004,109,"DAVIS",1,.4646465,.6116105,.0296507
"VA_11",2006,110,"DAVIS",1,.4646465,.559999,.4179241
"VA_11",2008,111,"CONNOLLY",0,.4646465,.4404593,-.0306819
"VA_11",2010,112,"CONNOLLY",0,.4646465,.4977951,-.588558
"VA_2",2002,108,"SCHROCK",1,.535,1,.0816121
"VA_2",2004,109,"DRAKE",1,.535,.5513549,.0925893
"VA_2",2006,110,"DRAKE",1,.535,.5141188,.4949702
"VA_2",2008,111,"NYE",0,.535,.4752703,.1138892
"VA_2",2010,112,"RIGELL",1,.535,.5558387,.0504784
"VA_3",2002,108,"SCOTT",0,.2866667,0,-.4419823
"VA_3",2004,109,"SCOTT",0,.2866667,.3057669,-.4426449
"VA_3",2006,110,"SCOTT",0,.2866667,0,-.0778523
"VA_3",2008,111,"SCOTT",0,.2866667,0,-.0584376
"VA_3",2010,112,"SCOTT",0,.2866667,.2796676,-.6317729
"VA_4",2002,108,"FORBES",1,.5324748,1,.0782712
"VA_4",2004,109,"FORBES",1,.5324748,.6450044,.0837381
"VA_4",2006,110,"FORBES",1,.5324748,1,.4866236
"VA_4",2008,111,"FORBES",1,.5324748,.595826,.3819481
"VA_4",2010,112,"FORBES",1,.5324748,.624676,.0407681
"VA_5",2002,108,"GOODE",1,.540404,.6350348,.0670837
"VA_5",2004,109,"GOODE",1,.540404,.6370572,.08799
"VA_5",2006,110,"GOODE",1,.540404,.5968522,.5205347
"VA_5",2008,111,"PERRIELLO",0,.540404,.4988529,.0345996
"VA_5",2010,112,"HURT",1,.540404,.5195505,.0817769
"VA_6",2002,108,"GOODLATT",1,.6060606,1,.0795243
"VA_6",2004,109,"GOODLATT",1,.6060606,1,.1016226
"VA_6",2006,110,"GOODLATT",1,.6060606,1,.5044119
"VA_6",2008,111,"GOODLATT",1,.6060606,.6271253,.41366
"VA_6",2010,112,"GOODLATT",1,.6060606,1,.0714429
"VA_7",2002,108,"CANTOR",1,.5757576,.695105,.0853214
"VA_7",2004,109,"CANTOR",1,.5757576,1,.1180605
"VA_7",2006,110,"CANTOR",1,.5757576,.6498539,.5634784
"VA_7",2008,111,"CANTOR",1,.5757576,.628356,.4266623
"VA_7",2010,112,"CANTOR",1,.5757576,.6344956,.0743533
"VA_8",2002,108,"MORAN",0,.3282828,.3842342,-.3817936
"VA_8",2004,109,"MORAN",0,.3282828,.3818278,-.4034079
"VA_8",2006,110,"MORAN",0,.3282828,.315318,-.0787065
"VA_8",2008,111,"MORAN",0,.3282828,.3040626,-.0647973
"VA_8",2010,112,"MORAN",0,.3282828,.3793409,-.6450353
"VA_9",2002,108,"BOUCHER",0,.6010101,.3422652,-.3413184
"VA_9",2004,109,"BOUCHER",0,.6010101,.3963136,-.3305228
"VA_9",2006,110,"BOUCHER",0,.6010101,.3219067,-.0547848
"VA_9",2008,111,"BOUCHER",0,.6010101,0,-.0212655
"VA_9",2010,112,"GRIFFITH",1,.6010101,.5246152,.0408775
"VT_1",2006,110,"WELCH",0,.3555453,.4556296,-.0791638
"VT_1",2008,111,"WELCH",0,.3555453,0,-.061129
"VT_1",2010,112,"WELCH",0,.3555453,.3315973,-.6483959
"WA_1",2002,108,"INSLEE",0,.3979592,.4260727,-.4162138
"WA_1",2004,109,"INSLEE",0,.3979592,.3660268,-.4126139
"WA_1",2006,110,"INSLEE",0,.3979592,.322832,-.0742835
"WA_1",2008,111,"INSLEE",0,.3979592,.3224161,-.0551227
"WA_2",2002,108,"LARSEN",0,.4540816,.4775712,-.4107943
"WA_2",2004,109,"LARSEN",0,.4540816,.3444363,-.3908444
"WA_2",2006,110,"LARSEN",0,.4540816,.3583829,-.0691311
"WA_2",2008,111,"LARSEN",0,.4540816,.3760787,-.05289
"WA_2",2010,112,"LARSEN",0,.4540816,.4892766,-.593843
"WA_3",2002,108,"BAIRD",0,.4897959,.3831034,-.4134881
"WA_3",2004,109,"BAIRD",0,.4897959,.3807,-.3978515
"WA_3",2006,110,"BAIRD",0,.4897959,.3687656,-.0476685
"WA_3",2008,111,"BAIRD",0,.4897959,.3598747,-.0091934
"WA_3",2010,112,"HERRERA BEU",1,.4897959,.5297189,.0117463
"WA_4",2002,108,"HASTINGS",1,.6173469,.6689592,.0682671
"WA_4",2004,109,"HASTINGS",1,.6173469,.625734,.0900491
"WA_4",2006,110,"HASTINGS",1,.6173469,.5993031,.5117324
"WA_4",2008,111,"HASTINGS",1,.6173469,.6308795,.3997803
"WA_4",2010,112,"HASTINGS",1,.6173469,.6764207,.0391569
"WA_5",2002,108,"NETHERCU",1,.5561224,.6605264,.0448104
"WA_5",2004,109,"MCMORRIS",1,.5561224,.5968106,.1067676
"WA_5",2006,110,"MCMORRIS",1,.5561224,.563951,.4718646
